synthesizer,seed,n_active,outcome_noise_probability,method,point_exact_recovery,normalized_mean_absolute_error,top_choice_accuracy,point_width,outcome_consistent,feasible,solver_success,n_candidates,n_rounds,mean_compatible_states,coverage,width,posterior_center_error,accepted_posterior_draws,accepted_posterior_states
internal_percentage,20276716,5.0,0.1,maximum_entropy_center,0.0,0.12088629844503043,0.132,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20276716,5.0,0.2,maximum_entropy_center,0.0,0.12423462370076413,0.14,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20276716,6.0,0.0,maximum_entropy_center,0.0,0.1030114921264108,0.136,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20276716,6.0,0.05,maximum_entropy_center,0.0,0.10249178171809993,0.128,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20276716,6.0,0.1,maximum_entropy_center,0.0,0.10108309151459863,0.116,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20276716,6.0,0.2,maximum_entropy_center,0.0,0.10453350914811578,0.088,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20277716,4.0,0.0,maximum_entropy_center,0.0,0.14442358521341897,0.216,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20277716,4.0,0.05,maximum_entropy_center,0.0,0.14578102276455668,0.2,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20277716,4.0,0.1,maximum_entropy_center,0.0,0.1429031896431163,0.252,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20277716,4.0,0.2,maximum_entropy_center,0.0,0.14272482073137235,0.212,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20277716,5.0,0.0,maximum_entropy_center,0.0,0.12164301319394671,0.104,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20277716,5.0,0.05,maximum_entropy_center,0.0,0.11554552424998515,0.1,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20277716,5.0,0.1,maximum_entropy_center,0.0,0.12697921164111603,0.18,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20277716,5.0,0.2,maximum_entropy_center,0.0,0.12104626239733403,0.144,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20277716,6.0,0.0,maximum_entropy_center,0.0,0.10080481600005865,0.164,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20277716,6.0,0.05,maximum_entropy_center,0.0,0.10352969354577578,0.124,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20277716,6.0,0.1,maximum_entropy_center,0.0,0.10730679378999496,0.092,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20277716,6.0,0.2,maximum_entropy_center,0.0,0.10395331909435945,0.076,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20278716,4.0,0.0,maximum_entropy_center,0.0,0.14234008678709298,0.236,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20278716,4.0,0.05,maximum_entropy_center,0.0,0.14305823384067498,0.224,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20278716,4.0,0.1,maximum_entropy_center,0.0,0.1487522160904501,0.244,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20278716,4.0,0.2,maximum_entropy_center,0.0,0.1402428532695092,0.224,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20278716,5.0,0.0,maximum_entropy_center,0.0,0.11621515812020942,0.196,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20278716,5.0,0.05,maximum_entropy_center,0.0,0.12096073074605632,0.152,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20278716,5.0,0.1,maximum_entropy_center,0.0,0.1231600677924466,0.136,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20278716,5.0,0.2,maximum_entropy_center,0.0,0.1233920965820353,0.136,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20278716,6.0,0.0,maximum_entropy_center,0.0,0.10433554806992475,0.096,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20278716,6.0,0.05,maximum_entropy_center,0.0,0.10233703578477808,0.116,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20278716,6.0,0.1,maximum_entropy_center,0.0,0.10295704213282583,0.08,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20278716,6.0,0.2,maximum_entropy_center,0.0,0.10419275604582334,0.088,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20279716,4.0,0.0,maximum_entropy_center,0.0,0.13864052595497722,0.236,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20279716,4.0,0.05,maximum_entropy_center,0.0,0.1463706664639522,0.212,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20279716,4.0,0.1,maximum_entropy_center,0.0,0.14322371209082813,0.172,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20279716,4.0,0.2,maximum_entropy_center,0.0,0.15000843915436401,0.228,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20279716,5.0,0.0,maximum_entropy_center,0.0,0.11957386702144344,0.168,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20279716,5.0,0.05,maximum_entropy_center,0.0,0.11853235733015732,0.14,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20279716,5.0,0.1,maximum_entropy_center,0.0,0.11867063632844145,0.108,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20279716,5.0,0.2,maximum_entropy_center,0.0,0.12650240775943916,0.12,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20279716,6.0,0.0,maximum_entropy_center,0.0,0.10526381048027401,0.132,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20279716,6.0,0.05,maximum_entropy_center,0.0,0.1021278762037133,0.136,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20279716,6.0,0.1,maximum_entropy_center,0.0,0.10322310066538974,0.112,0.0,1.0,1.0,1.0,,,,,,,,
internal_percentage,20279716,6.0,0.2,maximum_entropy_center,0.0,0.10421893728995223,0.084,0.0,1.0,1.0,1.0,,,,,,,,
external_ordinal,20260716,,,maximum_entropy_rank_center,0.0,0.27211814215578706,0.14166666666666666,0.0,,1.0,,6.0,3.0,146.77222222222224,,,,,
external_ordinal,20260716,,,maximum_entropy_rank_center,0.0,0.26878408608520593,0.06666666666666667,0.0,,1.0,,7.0,3.0,892.7361111111111,,,,,
external_ordinal,20260716,,,maximum_entropy_rank_center,0.0,0.27712738060801567,0.14583333333333334,0.0,,1.0,,7.0,4.0,670.10625,,,,,
external_ordinal,20261716,,,maximum_entropy_rank_center,0.0,0.274879264845384,0.15833333333333333,0.0,,1.0,,6.0,3.0,143.825,,,,,
external_ordinal,20261716,,,maximum_entropy_rank_center,0.0,0.2693553330026244,0.06666666666666667,0.0,,1.0,,7.0,3.0,879.1388888888889,,,,,
external_ordinal,20261716,,,maximum_entropy_rank_center,0.0,0.27510609224158417,0.17083333333333334,0.0,,1.0,,7.0,4.0,685.9041666666667,,,,,
external_ordinal,20262716,,,maximum_entropy_rank_center,0.0,0.27579666572439215,0.13055555555555556,0.0,,1.0,,6.0,3.0,148.27777777777777,,,,,
external_ordinal,20262716,,,maximum_entropy_rank_center,0.0,0.2659995429939844,0.06944444444444443,0.0,,1.0,,7.0,3.0,885.5083333333333,,,,,
external_ordinal,20262716,,,maximum_entropy_rank_center,0.0,0.2719423699769681,0.175,0.0,,1.0,,7.0,4.0,677.55,,,,,
external_ordinal,20263716,,,maximum_entropy_rank_center,0.0,0.2728648076882799,0.11666666666666667,0.0,,1.0,,6.0,3.0,145.08055555555558,,,,,
external_ordinal,20263716,,,maximum_entropy_rank_center,0.0,0.2643508599981444,0.041666666666666664,0.0,,1.0,,7.0,3.0,903.4833333333333,,,,,
external_ordinal,20263716,,,maximum_entropy_rank_center,0.0,0.2776720665112059,0.18125,0.0,,1.0,,7.0,4.0,660.1125,,,,,
external_ordinal,20264716,,,maximum_entropy_rank_center,0.0,0.27594057551537576,0.13888888888888887,0.0,,1.0,,6.0,3.0,145.36944444444444,,,,,
external_ordinal,20264716,,,maximum_entropy_rank_center,0.0,0.26760944576318096,0.07222222222222222,0.0,,1.0,,7.0,3.0,909.1,,,,,
external_ordinal,20264716,,,maximum_entropy_rank_center,0.0,0.27629898119178453,0.16875,0.0,,1.0,,7.0,4.0,672.66875,,,,,
external_ordinal,20265716,,,maximum_entropy_rank_center,0.0,0.27647753963883215,0.15833333333333333,0.0,,1.0,,6.0,3.0,148.10833333333332,,,,,
external_ordinal,20265716,,,maximum_entropy_rank_center,0.0,0.2676574589179017,0.04444444444444444,0.0,,1.0,,7.0,3.0,913.4944444444444,,,,,
external_ordinal,20265716,,,maximum_entropy_rank_center,0.0,0.2739182495296348,0.18958333333333333,0.0,,1.0,,7.0,4.0,674.0979166666667,,,,,
external_ordinal,20266716,,,maximum_entropy_rank_center,0.0,0.27899962957392277,0.13888888888888887,0.0,,1.0,,6.0,3.0,146.23055555555555,,,,,
external_ordinal,20266716,,,maximum_entropy_rank_center,0.0,0.2679535977925707,0.08055555555555555,0.0,,1.0,,7.0,3.0,869.8944444444444,,,,,
external_ordinal,20266716,,,maximum_entropy_rank_center,0.0,0.27439529045805944,0.17708333333333334,0.0,,1.0,,7.0,4.0,673.7375,,,,,
external_ordinal,20267716,,,maximum_entropy_rank_center,0.0,0.2764615573445293,0.14444444444444443,0.0,,1.0,,6.0,3.0,143.99166666666667,,,,,
external_ordinal,20267716,,,maximum_entropy_rank_center,0.0,0.2650593289133677,0.06388888888888888,0.0,,1.0,,7.0,3.0,899.1416666666667,,,,,
external_ordinal,20267716,,,maximum_entropy_rank_center,0.0,0.27667038635899976,0.15625,0.0,,1.0,,7.0,4.0,670.0125,,,,,
external_ordinal,20268716,,,maximum_entropy_rank_center,0.0,0.2767419814922594,0.14444444444444443,0.0,,1.0,,6.0,3.0,142.85833333333332,,,,,
external_ordinal,20268716,,,maximum_entropy_rank_center,0.0,0.26751018984678093,0.05277777777777778,0.0,,1.0,,7.0,3.0,854.7027777777778,,,,,
external_ordinal,20268716,,,maximum_entropy_rank_center,0.0,0.2748513448584261,0.1625,0.0,,1.0,,7.0,4.0,650.5458333333333,,,,,
external_ordinal,20269716,,,maximum_entropy_rank_center,0.0,0.27709419513568867,0.13333333333333333,0.0,,1.0,,6.0,3.0,144.56666666666666,,,,,
external_ordinal,20269716,,,maximum_entropy_rank_center,0.0,0.266214323015964,0.058333333333333334,0.0,,1.0,,7.0,3.0,885.6638888888889,,,,,
external_ordinal,20269716,,,maximum_entropy_rank_center,0.0,0.2738449438538669,0.1625,0.0,,1.0,,7.0,4.0,671.2375,,,,,
external_ordinal,20270716,,,maximum_entropy_rank_center,0.0,0.27714442425266406,0.1722222222222222,0.0,,1.0,,6.0,3.0,144.1638888888889,,,,,
external_ordinal,20270716,,,maximum_entropy_rank_center,0.0,0.2679489573465626,0.08333333333333333,0.0,,1.0,,7.0,3.0,891.5333333333333,,,,,
external_ordinal,20270716,,,maximum_entropy_rank_center,0.0,0.2772834845283433,0.17291666666666666,0.0,,1.0,,7.0,4.0,660.2,,,,,
external_ordinal,20271716,,,maximum_entropy_rank_center,0.0,0.27642086799562493,0.15555555555555553,0.0,,1.0,,6.0,3.0,149.0361111111111,,,,,
external_ordinal,20271716,,,maximum_entropy_rank_center,0.0,0.26504132253514245,0.075,0.0,,1.0,,7.0,3.0,890.938888888889,,,,,
external_ordinal,20271716,,,maximum_entropy_rank_center,0.0,0.27268393061267493,0.17291666666666666,0.0,,1.0,,7.0,4.0,666.6020833333333,,,,,
external_ordinal,20272716,,,maximum_entropy_rank_center,0.0,0.27691297423587297,0.15,0.0,,1.0,,6.0,3.0,146.99166666666667,,,,,
external_ordinal,20272716,,,maximum_entropy_rank_center,0.0,0.26524922081130475,0.08333333333333333,0.0,,1.0,,7.0,3.0,876.3305555555556,,,,,
external_ordinal,20272716,,,maximum_entropy_rank_center,0.0,0.2743472284458698,0.17916666666666667,0.0,,1.0,,7.0,4.0,681.7125,,,,,
external_ordinal,20273716,,,maximum_entropy_rank_center,0.0,0.27553255271469435,0.15833333333333333,0.0,,1.0,,6.0,3.0,144.88888888888889,,,,,
external_ordinal,20273716,,,maximum_entropy_rank_center,0.0,0.2662196761373623,0.06666666666666667,0.0,,1.0,,7.0,3.0,890.3333333333334,,,,,
external_ordinal,20273716,,,maximum_entropy_rank_center,0.0,0.27481307010028294,0.15416666666666667,0.0,,1.0,,7.0,4.0,686.1145833333334,,,,,
external_ordinal,20274716,,,maximum_entropy_rank_center,0.0,0.27782579623948206,0.14166666666666666,0.0,,1.0,,6.0,3.0,146.45833333333334,,,,,
external_ordinal,20274716,,,maximum_entropy_rank_center,0.0,0.2694581019671672,0.05,0.0,,1.0,,7.0,3.0,902.9722222222223,,,,,
external_ordinal,20274716,,,maximum_entropy_rank_center,0.0,0.2737200533359194,0.16458333333333333,0.0,,1.0,,7.0,4.0,674.0583333333333,,,,,
external_ordinal,20275716,,,maximum_entropy_rank_center,0.0,0.2759478275257265,0.15277777777777776,0.0,,1.0,,6.0,3.0,147.0388888888889,,,,,
external_ordinal,20275716,,,maximum_entropy_rank_center,0.0,0.2683669867723965,0.06944444444444443,0.0,,1.0,,7.0,3.0,857.175,,,,,
external_ordinal,20275716,,,maximum_entropy_rank_center,0.0,0.2759361267170018,0.13125,0.0,,1.0,,7.0,4.0,643.0520833333334,,,,,
external_ordinal,20276716,,,maximum_entropy_rank_center,0.0,0.2755229449175953,0.14444444444444443,0.0,,1.0,,6.0,3.0,146.3861111111111,,,,,
external_ordinal,20276716,,,maximum_entropy_rank_center,0.0,0.2656536076062462,0.06944444444444443,0.0,,1.0,,7.0,3.0,892.1666666666666,,,,,
external_ordinal,20276716,,,maximum_entropy_rank_center,0.0,0.2749281940762904,0.15208333333333332,0.0,,1.0,,7.0,4.0,681.1729166666667,,,,,
external_ordinal,20277716,,,maximum_entropy_rank_center,0.0,0.27670989088201653,0.14166666666666666,0.0,,1.0,,6.0,3.0,146.65,,,,,
external_ordinal,20277716,,,maximum_entropy_rank_center,0.0,0.27039455855919187,0.06666666666666667,0.0,,1.0,,7.0,3.0,900.7777777777777,,,,,
external_ordinal,20277716,,,maximum_entropy_rank_center,0.0,0.27437058631967803,0.16041666666666668,0.0,,1.0,,7.0,4.0,681.98125,,,,,
external_ordinal,20278716,,,maximum_entropy_rank_center,0.0,0.2744189362778005,0.16666666666666666,0.0,,1.0,,6.0,3.0,143.03055555555557,,,,,
external_ordinal,20278716,,,maximum_entropy_rank_center,0.0,0.26928911670977196,0.041666666666666664,0.0,,1.0,,7.0,3.0,886.561111111111,,,,,
external_ordinal,20278716,,,maximum_entropy_rank_center,0.0,0.2754431332578913,0.14583333333333334,0.0,,1.0,,7.0,4.0,682.7958333333333,,,,,
external_ordinal,20279716,,,maximum_entropy_rank_center,0.0,0.27380946839604287,0.16388888888888886,0.0,,1.0,,6.0,3.0,142.39444444444445,,,,,
external_ordinal,20279716,,,maximum_entropy_rank_center,0.0,0.2675786053578201,0.058333333333333334,0.0,,1.0,,7.0,3.0,902.6638888888889,,,,,
external_ordinal,20279716,,,maximum_entropy_rank_center,0.0,0.2741784511750855,0.17083333333333334,0.0,,1.0,,7.0,4.0,683.2104166666667,,,,,
internal_percentage,20260716,4.0,0.0,bayesian_truncated_dirichlet,,,0.192,,,1.0,,,,,0.912,0.6001415005366291,0.12977607370640568,3860.22,
internal_percentage,20260716,4.0,0.05,bayesian_truncated_dirichlet,,,0.196,,,1.0,,,,,0.84,0.5935700628056266,0.12815074292606474,3690.624,
internal_percentage,20260716,4.0,0.1,bayesian_truncated_dirichlet,,,0.20883534136546184,,,0.996,,,,,0.8393574297188755,0.5916807786574563,0.1312646754896309,3673.824,
internal_percentage,20260716,4.0,0.2,bayesian_truncated_dirichlet,,,0.176,,,1.0,,,,,0.78,0.5861409081109765,0.13794683672683525,3659.356,
internal_percentage,20260716,5.0,0.0,bayesian_truncated_dirichlet,,,0.076,,,1.0,,,,,0.824,0.5301984544119654,0.11449906630034691,3559.684,
internal_percentage,20260716,5.0,0.05,bayesian_truncated_dirichlet,,,0.104,,,1.0,,,,,0.828,0.5270407749664702,0.10983331826695275,3524.204,
internal_percentage,20260716,5.0,0.1,bayesian_truncated_dirichlet,,,0.05220883534136546,,,0.996,,,,,0.7791164658634538,0.5243284068521182,0.11065004079207144,3366.432,
internal_percentage,20260716,5.0,0.2,bayesian_truncated_dirichlet,,,0.076,,,1.0,,,,,0.7,0.5202488196311074,0.11818780269101416,3302.864,
internal_percentage,20260716,6.0,0.0,bayesian_truncated_dirichlet,,,0.028,,,1.0,,,,,0.832,0.4675623610412146,0.09579524920592401,3267.268,
internal_percentage,20260716,6.0,0.05,bayesian_truncated_dirichlet,,,0.024,,,1.0,,,,,0.752,0.46299276080119744,0.09886189205777555,3275.248,
internal_percentage,20260716,6.0,0.1,bayesian_truncated_dirichlet,,,0.02,,,1.0,,,,,0.776,0.46819133644215033,0.0964972961552096,3381.052,
internal_percentage,20260716,6.0,0.2,bayesian_truncated_dirichlet,,,0.02,,,1.0,,,,,0.688,0.4605577985271822,0.10173183162365723,3023.908,
internal_percentage,20261716,4.0,0.0,bayesian_truncated_dirichlet,,,0.192,,,1.0,,,,,0.88,0.5958988521556595,0.13071043904136398,3837.76,
internal_percentage,20261716,4.0,0.05,bayesian_truncated_dirichlet,,,0.172,,,1.0,,,,,0.888,0.6042769722824375,0.13037810887281057,3872.588,
internal_percentage,20261716,4.0,0.1,bayesian_truncated_dirichlet,,,0.172,,,1.0,,,,,0.84,0.5944455494146406,0.13004537652840603,3791.596,
internal_percentage,20261716,4.0,0.2,bayesian_truncated_dirichlet,,,0.12449799196787148,,,0.996,,,,,0.7349397590361446,0.5796137467002809,0.1407426450625007,3383.452,
