synthesizer,seed,n_active,outcome_noise_probability,configuration,coverage,width,feasible,n_candidates,n_rounds,false_certainty,mean_compatible_states,full_coverage,full_width,coverage_change,width_change,coverage_improved,coverage_worsened
external_ordinal,20272716,,,external_without_save,0.225,0.8159854497354497,1.0,7.0,3.0,0.775,400.5861111111111,1.0,0.861633597883598,-0.775,-0.045648148148148215,False,True
external_ordinal,20273716,,,external_without_save,0.15833333333333333,0.8116005291005292,1.0,7.0,3.0,0.8416666666666667,409.96666666666664,1.0,0.8590079365079365,-0.8416666666666667,-0.04740740740740734,False,True
external_ordinal,20274716,,,external_without_save,0.20833333333333334,0.825462962962963,1.0,7.0,3.0,0.7916666666666666,414.6777777777778,1.0,0.8659259259259259,-0.7916666666666666,-0.04046296296296292,False,True
external_ordinal,20275716,,,external_without_save,0.20833333333333334,0.8235383597883599,0.9916666666666667,7.0,3.0,0.7833333333333333,388.6166666666667,1.0,0.863095238095238,-0.7916666666666666,-0.03955687830687815,False,True
external_ordinal,20276716,,,external_without_save,0.25,0.8153637566137566,1.0,7.0,3.0,0.75,408.09166666666664,1.0,0.8597156084656085,-0.75,-0.044351851851851865,False,True
external_ordinal,20277716,,,external_without_save,0.20833333333333334,0.8332473544973545,1.0,7.0,3.0,0.7916666666666666,414.775,1.0,0.8700066137566137,-0.7916666666666666,-0.03675925925925916,False,True
external_ordinal,20278716,,,external_without_save,0.26666666666666666,0.8336210317460319,0.9916666666666667,7.0,3.0,0.725,409.71388888888885,1.0,0.8668650793650793,-0.7333333333333334,-0.03324404761904742,False,True
external_ordinal,20279716,,,external_without_save,0.175,0.8288657407407407,0.9916666666666667,7.0,3.0,0.8166666666666667,415.69444444444446,1.0,0.8664087301587301,-0.825,-0.03754298941798939,False,True
external_ordinal,20260716,,,external_without_save,0.041666666666666664,0.7444146825396826,1.0,7.0,4.0,0.9583333333333334,307.68333333333334,1.0,0.8352132936507937,-0.9583333333333334,-0.0907986111111111,False,True
external_ordinal,20261716,,,external_without_save,0.041666666666666664,0.7446709656084656,0.9833333333333333,7.0,4.0,0.9416666666666667,316.00625,1.0,0.8317708333333333,-0.9583333333333334,-0.08709986772486777,False,True
external_ordinal,20262716,,,external_without_save,0.041666666666666664,0.7462681878306878,0.9666666666666667,7.0,4.0,0.925,307.15625,1.0,0.8321825396825397,-0.9583333333333334,-0.08591435185185192,False,True
external_ordinal,20263716,,,external_without_save,0.025,0.7475661375661375,0.9583333333333334,7.0,4.0,0.9333333333333333,303.79791666666665,1.0,0.8306051587301587,-0.975,-0.08303902116402118,False,True
external_ordinal,20264716,,,external_without_save,0.075,0.7489368386243386,0.975,7.0,4.0,0.9,305.6625,1.0,0.833561507936508,-0.925,-0.08462466931216939,False,True
external_ordinal,20265716,,,external_without_save,0.025,0.7592609126984127,0.9666666666666667,7.0,4.0,0.9416666666666667,307.0416666666667,1.0,0.8372222222222222,-0.975,-0.07796130952380953,False,True
external_ordinal,20266716,,,external_without_save,0.041666666666666664,0.7396263227513227,0.9833333333333333,7.0,4.0,0.9416666666666667,307.87083333333334,1.0,0.8271329365079365,-0.9583333333333334,-0.08750661375661384,False,True
external_ordinal,20267716,,,external_without_save,0.025,0.7551901455026455,0.975,7.0,4.0,0.95,304.62708333333336,1.0,0.8342212301587302,-0.975,-0.07903108465608466,False,True
external_ordinal,20268716,,,external_without_save,0.041666666666666664,0.7451736111111111,0.975,7.0,4.0,0.9333333333333333,298.84791666666666,1.0,0.8310565476190476,-0.9583333333333334,-0.08588293650793644,False,True
external_ordinal,20269716,,,external_without_save,0.058333333333333334,0.7421792328042328,0.9583333333333334,7.0,4.0,0.9,306.03541666666666,1.0,0.8270287698412698,-0.9416666666666667,-0.08484953703703701,False,True
external_ordinal,20270716,,,external_without_save,0.058333333333333334,0.7578538359788359,0.95,7.0,4.0,0.8916666666666667,300.1875,1.0,0.8338789682539682,-0.9416666666666667,-0.0760251322751323,False,True
external_ordinal,20271716,,,external_without_save,0.03333333333333333,0.7467625661375661,0.95,7.0,4.0,0.9166666666666666,302.96666666666664,1.0,0.8302132936507937,-0.9666666666666667,-0.08345072751322757,False,True
external_ordinal,20272716,,,external_without_save,0.058333333333333334,0.7490674603174603,0.95,7.0,4.0,0.8916666666666667,312.5875,1.0,0.8314136904761905,-0.9416666666666667,-0.08234623015873022,False,True
external_ordinal,20273716,,,external_without_save,0.041666666666666664,0.7510218253968255,0.9416666666666667,7.0,4.0,0.9,313.62916666666666,1.0,0.8288789682539683,-0.9583333333333334,-0.07785714285714285,False,True
external_ordinal,20274716,,,external_without_save,0.025,0.7518237433862434,0.9583333333333334,7.0,4.0,0.9333333333333333,308.16875,1.0,0.833407738095238,-0.975,-0.08158399470899469,False,True
external_ordinal,20275716,,,external_without_save,0.041666666666666664,0.7492542989417988,0.9666666666666667,7.0,4.0,0.925,291.93333333333334,1.0,0.830500992063492,-0.9583333333333334,-0.08124669312169319,False,True
external_ordinal,20276716,,,external_without_save,0.05,0.7574371693121693,0.9666666666666667,7.0,4.0,0.9166666666666666,309.71666666666664,1.0,0.8373908730158731,-0.95,-0.0799537037037038,False,True
external_ordinal,20277716,,,external_without_save,0.03333333333333333,0.7412979497354498,0.975,7.0,4.0,0.9416666666666667,314.83958333333334,1.0,0.8303571428571428,-0.9666666666666667,-0.08905919312169297,False,True
external_ordinal,20278716,,,external_without_save,0.025,0.7436904761904762,0.9333333333333333,7.0,4.0,0.9083333333333333,309.47083333333336,1.0,0.8301785714285715,-0.975,-0.08648809523809531,False,True
external_ordinal,20279716,,,external_without_save,0.08333333333333333,0.7426554232804232,0.9583333333333334,7.0,4.0,0.875,310.59166666666664,1.0,0.8288244047619048,-0.9166666666666666,-0.08616898148148155,False,True
external_ordinal,20260716,,,external_without_tie_handling,0.9416666666666667,0.785462962962963,1.0,6.0,3.0,0.058333333333333334,73.64722222222221,1.0,0.7861111111111111,-0.05833333333333335,-0.0006481481481480644,False,True
external_ordinal,20261716,,,external_without_tie_handling,0.9583333333333334,0.8002546296296296,0.9916666666666667,6.0,3.0,0.03333333333333333,71.57222222222222,1.0,0.7920833333333334,-0.04166666666666663,0.008171296296296204,False,True
external_ordinal,20262716,,,external_without_tie_handling,0.9666666666666667,0.8009259259259259,1.0,6.0,3.0,0.03333333333333333,74.39444444444445,1.0,0.7962037037037037,-0.033333333333333326,0.004722222222222183,False,True
external_ordinal,20263716,,,external_without_tie_handling,0.9666666666666667,0.7974074074074075,1.0,6.0,3.0,0.03333333333333333,73.48055555555555,1.0,0.7913888888888889,-0.033333333333333326,0.006018518518518534,False,True
external_ordinal,20264716,,,external_without_tie_handling,0.9666666666666667,0.788425925925926,1.0,6.0,3.0,0.03333333333333333,72.05277777777778,1.0,0.7881944444444444,-0.033333333333333326,0.00023148148148155467,False,True
external_ordinal,20265716,,,external_without_tie_handling,0.9333333333333333,0.8012962962962963,1.0,6.0,3.0,0.06666666666666667,74.20555555555555,1.0,0.7999537037037037,-0.06666666666666665,0.0013425925925926174,False,True
external_ordinal,20266716,,,external_without_tie_handling,0.9416666666666667,0.7993981481481481,0.9916666666666667,6.0,3.0,0.05,74.06111111111112,1.0,0.7976851851851853,-0.05833333333333335,0.0017129629629628607,False,True
external_ordinal,20267716,,,external_without_tie_handling,0.9416666666666667,0.789537037037037,1.0,6.0,3.0,0.058333333333333334,71.86666666666666,1.0,0.7879166666666666,-0.05833333333333335,0.0016203703703704386,False,True
external_ordinal,20268716,,,external_without_tie_handling,0.9666666666666667,0.8012962962962963,1.0,6.0,3.0,0.03333333333333333,71.46666666666667,1.0,0.7931018518518518,-0.033333333333333326,0.008194444444444504,False,True
external_ordinal,20269716,,,external_without_tie_handling,0.9416666666666667,0.8003240740740741,1.0,6.0,3.0,0.058333333333333334,72.64166666666667,1.0,0.7969444444444445,-0.05833333333333335,0.003379629629629677,False,True
external_ordinal,20270716,,,external_without_tie_handling,0.9333333333333333,0.8008564814814815,0.9916666666666667,6.0,3.0,0.058333333333333334,72.7,1.0,0.7942592592592593,-0.06666666666666665,0.006597222222222143,False,True
external_ordinal,20271716,,,external_without_tie_handling,0.9916666666666667,0.7970833333333334,1.0,6.0,3.0,0.008333333333333333,74.23055555555555,1.0,0.7903240740740741,-0.008333333333333304,0.006759259259259243,False,True
external_ordinal,20272716,,,external_without_tie_handling,0.9833333333333333,0.8062037037037036,1.0,6.0,3.0,0.016666666666666666,73.75833333333334,1.0,0.8026388888888889,-0.01666666666666672,0.003564814814814743,False,True
external_ordinal,20273716,,,external_without_tie_handling,0.9833333333333333,0.8001851851851852,1.0,6.0,3.0,0.016666666666666666,72.95833333333333,1.0,0.7941666666666667,-0.01666666666666672,0.006018518518518534,False,True
external_ordinal,20274716,,,external_without_tie_handling,0.9916666666666667,0.7984722222222221,1.0,6.0,3.0,0.008333333333333333,73.25833333333334,1.0,0.7928240740740741,-0.008333333333333304,0.005648148148148069,False,True
external_ordinal,20275716,,,external_without_tie_handling,0.8916666666666667,0.7977777777777778,0.9916666666666667,6.0,3.0,0.1,73.34444444444445,1.0,0.7950925925925926,-0.10833333333333328,0.002685185185185235,False,True
external_ordinal,20276716,,,external_without_tie_handling,0.9916666666666667,0.7966203703703704,1.0,6.0,3.0,0.008333333333333333,71.75277777777778,1.0,0.7943055555555555,-0.008333333333333304,0.0023148148148148806,False,True
external_ordinal,20277716,,,external_without_tie_handling,0.9666666666666667,0.8006018518518518,1.0,6.0,3.0,0.03333333333333333,72.625,1.0,0.7969907407407407,-0.033333333333333326,0.0036111111111111205,False,True
external_ordinal,20278716,,,external_without_tie_handling,0.9083333333333333,0.7815277777777777,1.0,6.0,3.0,0.09166666666666666,71.43055555555556,1.0,0.7825462962962962,-0.09166666666666667,-0.0010185185185185297,False,True
external_ordinal,20279716,,,external_without_tie_handling,0.95,0.7928240740740741,0.9916666666666667,6.0,3.0,0.041666666666666664,70.98055555555555,1.0,0.7866203703703704,-0.050000000000000044,0.006203703703703711,False,True
external_ordinal,20260716,,,external_without_tie_handling,0.9666666666666667,0.8764880952380952,1.0,7.0,3.0,0.03333333333333333,459.51388888888886,1.0,0.8677645502645502,-0.033333333333333326,0.008723544973544994,False,True
external_ordinal,20261716,,,external_without_tie_handling,0.9333333333333333,0.8721097883597884,1.0,7.0,3.0,0.06666666666666667,452.5722222222222,1.0,0.8663955026455027,-0.06666666666666665,0.005714285714285672,False,True
external_ordinal,20262716,,,external_without_tie_handling,0.9083333333333333,0.8617592592592592,1.0,7.0,3.0,0.09166666666666666,450.6638888888889,1.0,0.8567526455026455,-0.09166666666666667,0.005006613756613709,False,True
external_ordinal,20263716,,,external_without_tie_handling,0.9333333333333333,0.8729166666666667,1.0,7.0,3.0,0.06666666666666667,467.2916666666667,1.0,0.8631746031746032,-0.06666666666666665,0.009742063492063524,False,True
external_ordinal,20264716,,,external_without_tie_handling,0.9333333333333333,0.8737962962962963,1.0,7.0,3.0,0.06666666666666667,456.6638888888889,1.0,0.8675925925925926,-0.06666666666666665,0.006203703703703711,False,True
external_ordinal,20265716,,,external_without_tie_handling,0.8916666666666667,0.8701455026455027,1.0,7.0,3.0,0.10833333333333334,462.27777777777777,1.0,0.8639616402116402,-0.10833333333333328,0.006183862433862486,False,True
external_ordinal,20266716,,,external_without_tie_handling,0.875,0.8714616402116402,0.9916666666666667,7.0,3.0,0.11666666666666667,445.40277777777777,1.0,0.8632473544973546,-0.125,0.008214285714285618,False,True
external_ordinal,20267716,,,external_without_tie_handling,0.9166666666666666,0.8698544973544974,1.0,7.0,3.0,0.08333333333333333,451.2416666666667,1.0,0.8643386243386243,-0.08333333333333337,0.005515873015873085,False,True
external_ordinal,20268716,,,external_without_tie_handling,0.9166666666666666,0.8614550264550265,1.0,7.0,3.0,0.08333333333333333,437.28611111111115,1.0,0.8560912698412699,-0.08333333333333337,0.005363756613756543,False,True
external_ordinal,20269716,,,external_without_tie_handling,0.8916666666666667,0.8647420634920634,1.0,7.0,3.0,0.10833333333333334,454.7805555555555,1.0,0.8571428571428572,-0.10833333333333328,0.007599206349206189,False,True
external_ordinal,20270716,,,external_without_tie_handling,0.9166666666666666,0.8713756613756615,1.0,7.0,3.0,0.08333333333333333,458.48333333333335,1.0,0.8641732804232805,-0.08333333333333337,0.007202380952381016,False,True
external_ordinal,20271716,,,external_without_tie_handling,0.95,0.8669708994708994,0.9916666666666667,7.0,3.0,0.041666666666666664,453.59166666666664,1.0,0.8601058201058202,-0.050000000000000044,0.006865079365079296,False,True
external_ordinal,20272716,,,external_without_tie_handling,0.9416666666666667,0.8690740740740741,1.0,7.0,3.0,0.058333333333333334,447.19166666666666,1.0,0.861633597883598,-0.05833333333333335,0.007440476190476164,False,True
external_ordinal,20273716,,,external_without_tie_handling,0.8916666666666667,0.8642791005291006,1.0,7.0,3.0,0.10833333333333334,449.72222222222223,1.0,0.8590079365079365,-0.10833333333333328,0.005271164021164121,False,True
external_ordinal,20274716,,,external_without_tie_handling,0.9083333333333333,0.871712962962963,1.0,7.0,3.0,0.09166666666666666,455.96666666666664,1.0,0.8659259259259259,-0.09166666666666667,0.0057870370370370905,False,True
external_ordinal,20275716,,,external_without_tie_handling,0.9083333333333333,0.8689583333333334,0.9916666666666667,7.0,3.0,0.08333333333333333,435.56944444444446,1.0,0.863095238095238,-0.09166666666666667,0.005863095238095362,False,True
external_ordinal,20276716,,,external_without_tie_handling,0.9,0.8677116402116402,1.0,7.0,3.0,0.1,456.1138888888889,1.0,0.8597156084656085,-0.09999999999999998,0.007996031746031695,False,True
external_ordinal,20277716,,,external_without_tie_handling,0.9166666666666666,0.87494708994709,1.0,7.0,3.0,0.08333333333333333,458.21388888888885,1.0,0.8700066137566137,-0.08333333333333337,0.004940476190476328,False,True
external_ordinal,20278716,,,external_without_tie_handling,0.9333333333333333,0.8735119047619048,1.0,7.0,3.0,0.06666666666666667,457.675,1.0,0.8668650793650793,-0.06666666666666665,0.006646825396825484,False,True
external_ordinal,20279716,,,external_without_tie_handling,0.9166666666666666,0.8710251322751323,1.0,7.0,3.0,0.08333333333333333,461.74444444444447,1.0,0.8664087301587301,-0.08333333333333337,0.004616402116402241,False,True
external_ordinal,20260716,,,external_without_tie_handling,0.9333333333333333,0.8379017857142858,1.0,7.0,4.0,0.06666666666666667,342.825,1.0,0.8352132936507937,-0.06666666666666665,0.0026884920634920872,False,True
external_ordinal,20261716,,,external_without_tie_handling,0.8916666666666667,0.8362698412698413,1.0,7.0,4.0,0.10833333333333334,347.5375,1.0,0.8317708333333333,-0.10833333333333328,0.004499007936507926,False,True
external_ordinal,20262716,,,external_without_tie_handling,0.9333333333333333,0.8348561507936508,1.0,7.0,4.0,0.06666666666666667,345.7,1.0,0.8321825396825397,-0.06666666666666665,0.002673611111111085,False,True
external_ordinal,20263716,,,external_without_tie_handling,0.9166666666666666,0.8324503968253969,1.0,7.0,4.0,0.08333333333333333,339.04375,1.0,0.8306051587301587,-0.08333333333333337,0.0018452380952381775,False,True
external_ordinal,20264716,,,external_without_tie_handling,0.8833333333333333,0.8373809523809524,1.0,7.0,4.0,0.11666666666666667,341.11041666666665,1.0,0.833561507936508,-0.1166666666666667,0.0038194444444444864,False,True
external_ordinal,20265716,,,external_without_tie_handling,0.925,0.8414285714285714,1.0,7.0,4.0,0.075,343.89375,1.0,0.8372222222222222,-0.07499999999999996,0.004206349206349214,False,True
external_ordinal,20266716,,,external_without_tie_handling,0.8833333333333333,0.8333035714285715,0.975,7.0,4.0,0.09166666666666666,342.94166666666666,1.0,0.8271329365079365,-0.1166666666666667,0.006170634920634965,False,True
external_ordinal,20267716,,,external_without_tie_handling,0.9416666666666667,0.8382341269841269,1.0,7.0,4.0,0.058333333333333334,341.8125,1.0,0.8342212301587302,-0.05833333333333335,0.004012896825396739,False,True
external_ordinal,20268716,,,external_without_tie_handling,0.8916666666666667,0.8380009920634921,0.9916666666666667,7.0,4.0,0.1,336.33958333333334,1.0,0.8310565476190476,-0.10833333333333328,0.006944444444444531,False,True
external_ordinal,20269716,,,external_without_tie_handling,0.925,0.8302281746031747,1.0,7.0,4.0,0.075,339.19166666666666,1.0,0.8270287698412698,-0.07499999999999996,0.003199404761904834,False,True
external_ordinal,20270716,,,external_without_tie_handling,0.9,0.8391369047619047,1.0,7.0,4.0,0.1,337.96458333333334,1.0,0.8338789682539682,-0.09999999999999998,0.005257936507936489,False,True
external_ordinal,20271716,,,external_without_tie_handling,0.95,0.8348511904761905,1.0,7.0,4.0,0.05,337.0833333333333,1.0,0.8302132936507937,-0.050000000000000044,0.004637896825396837,False,True
external_ordinal,20272716,,,external_without_tie_handling,0.9,0.8332787698412698,1.0,7.0,4.0,0.1,347.9895833333333,1.0,0.8314136904761905,-0.09999999999999998,0.0018650793650792918,False,True
external_ordinal,20273716,,,external_without_tie_handling,0.8916666666666667,0.8318005952380952,1.0,7.0,4.0,0.10833333333333334,345.9770833333333,1.0,0.8288789682539683,-0.10833333333333328,0.0029216269841269016,False,True
external_ordinal,20274716,,,external_without_tie_handling,0.9166666666666666,0.8367460317460317,1.0,7.0,4.0,0.08333333333333333,344.31041666666664,1.0,0.833407738095238,-0.08333333333333337,0.0033382936507936334,False,True
external_ordinal,20275716,,,external_without_tie_handling,0.8833333333333333,0.8332440476190476,0.9916666666666667,7.0,4.0,0.10833333333333334,325.55625,1.0,0.830500992063492,-0.1166666666666667,0.0027430555555555403,False,True
external_ordinal,20276716,,,external_without_tie_handling,0.9,0.8421974206349206,1.0,7.0,4.0,0.1,346.57708333333335,1.0,0.8373908730158731,-0.09999999999999998,0.00480654761904753,False,True
external_ordinal,20277716,,,external_without_tie_handling,0.8916666666666667,0.8333184523809524,1.0,7.0,4.0,0.10833333333333334,349.74583333333334,1.0,0.8303571428571428,-0.10833333333333328,0.0029613095238095744,False,True
external_ordinal,20278716,,,external_without_tie_handling,0.875,0.8328521825396825,1.0,7.0,4.0,0.125,342.8,1.0,0.8301785714285715,-0.125,0.002673611111110974,False,True
external_ordinal,20279716,,,external_without_tie_handling,0.925,0.829484126984127,1.0,7.0,4.0,0.075,343.90833333333336,1.0,0.8288244047619048,-0.07499999999999996,0.0006597222222222143,False,True
internal_percentage,20260716,4.0,0.0,internal_without_elimination,1.0,1.0,1.0,,,,,1.0,0.8250481400750768,0.0,0.17495185992492324,False,False
internal_percentage,20261716,4.0,0.0,internal_without_elimination,1.0,1.0,1.0,,,,,1.0,0.8238980824069145,0.0,0.17610191759308547,False,False
internal_percentage,20262716,4.0,0.0,internal_without_elimination,1.0,1.0,1.0,,,,,1.0,0.8328668413828849,0.0,0.16713315861711509,False,False
internal_percentage,20263716,4.0,0.0,internal_without_elimination,1.0,1.0,1.0,,,,,1.0,0.8257543241192237,0.0,0.17424567588077633,False,False
internal_percentage,20264716,4.0,0.0,internal_without_elimination,1.0,1.0,1.0,,,,,1.0,0.8265054064208833,0.0,0.17349459357911667,False,False
internal_percentage,20265716,4.0,0.0,internal_without_elimination,1.0,1.0,1.0,,,,,1.0,0.8299546084025942,0.0,0.17004539159740584,False,False
internal_percentage,20266716,4.0,0.0,internal_without_elimination,1.0,1.0,1.0,,,,,1.0,0.8255932326253932,0.0,0.1744067673746068,False,False
internal_percentage,20267716,4.0,0.0,internal_without_elimination,1.0,1.0,1.0,,,,,1.0,0.8276735754988755,0.0,0.17232642450112445,False,False
internal_percentage,20268716,4.0,0.0,internal_without_elimination,1.0,1.0,1.0,,,,,1.0,0.8268134607235774,0.0,0.17318653927642258,False,False
internal_percentage,20269716,4.0,0.0,internal_without_elimination,1.0,1.0,1.0,,,,,1.0,0.8238160923492897,0.0,0.17618390765071035,False,False
internal_percentage,20270716,4.0,0.0,internal_without_elimination,1.0,1.0,1.0,,,,,1.0,0.8211519928551431,0.0,0.17884800714485694,False,False
internal_percentage,20271716,4.0,0.0,internal_without_elimination,1.0,1.0,1.0,,,,,1.0,0.8233254898548906,0.0,0.17667451014510938,False,False
internal_percentage,20272716,4.0,0.0,internal_without_elimination,1.0,1.0,1.0,,,,,1.0,0.8244310505226414,0.0,0.17556894947735857,False,False
internal_percentage,20273716,4.0,0.0,internal_without_elimination,1.0,1.0,1.0,,,,,1.0,0.8212426173013017,0.0,0.17875738269869834,False,False
internal_percentage,20274716,4.0,0.0,internal_without_elimination,1.0,1.0,1.0,,,,,1.0,0.825450349802239,0.0,0.17454965019776103,False,False
internal_percentage,20275716,4.0,0.0,internal_without_elimination,1.0,1.0,1.0,,,,,1.0,0.8251939935457075,0.0,0.17480600645429245,False,False
internal_percentage,20276716,4.0,0.0,internal_without_elimination,1.0,1.0,1.0,,,,,1.0,0.8215233626285834,0.0,0.1784766373714166,False,False
internal_percentage,20277716,4.0,0.0,internal_without_elimination,1.0,1.0,1.0,,,,,1.0,0.82372710491575,0.0,0.17627289508425004,False,False
internal_percentage,20278716,4.0,0.0,internal_without_elimination,1.0,1.0,1.0,,,,,1.0,0.8267448460094875,0.0,0.1732551539905125,False,False
internal_percentage,20279716,4.0,0.0,internal_without_elimination,1.0,1.0,1.0,,,,,1.0,0.8148177874230833,0.0,0.1851822125769167,False,False
internal_percentage,20260716,4.0,0.05,internal_without_elimination,1.0,1.0,1.0,,,,,0.984,0.8154139859910686,0.016000000000000014,0.18458601400893138,True,False
internal_percentage,20261716,4.0,0.05,internal_without_elimination,1.0,1.0,1.0,,,,,0.992,0.8272435950461543,0.008000000000000007,0.1727564049538457,True,False
internal_percentage,20262716,4.0,0.05,internal_without_elimination,1.0,1.0,1.0,,,,,0.98,0.8174079013930252,0.020000000000000018,0.18259209860697478,True,False
internal_percentage,20263716,4.0,0.05,internal_without_elimination,1.0,1.0,1.0,,,,,0.984,0.8257244683307191,0.016000000000000014,0.1742755316692809,True,False
internal_percentage,20264716,4.0,0.05,internal_without_elimination,1.0,1.0,1.0,,,,,0.972,0.8197204823401599,0.028000000000000025,0.18027951765984007,True,False
internal_percentage,20265716,4.0,0.05,internal_without_elimination,1.0,1.0,1.0,,,,,0.984,0.8232149964950326,0.016000000000000014,0.1767850035049674,True,False
internal_percentage,20266716,4.0,0.05,internal_without_elimination,1.0,1.0,1.0,,,,,0.984,0.821497673427456,0.016000000000000014,0.17850232657254395,True,False
internal_percentage,20267716,4.0,0.05,internal_without_elimination,1.0,1.0,1.0,,,,,0.956,0.8153365369624502,0.04400000000000004,0.18466346303754977,True,False
internal_percentage,20268716,4.0,0.05,internal_without_elimination,1.0,1.0,1.0,,,,,0.98,0.8214220973734406,0.020000000000000018,0.17857790262655937,True,False
internal_percentage,20269716,4.0,0.05,internal_without_elimination,1.0,1.0,1.0,,,,,0.98,0.8166973969305839,0.020000000000000018,0.18330260306941615,True,False
internal_percentage,20270716,4.0,0.05,internal_without_elimination,1.0,1.0,1.0,,,,,0.98,0.8180032417822501,0.020000000000000018,0.18199675821774985,True,False
internal_percentage,20271716,4.0,0.05,internal_without_elimination,1.0,1.0,1.0,,,,,0.992,0.8228923288283008,0.008000000000000007,0.17710767117169923,True,False
internal_percentage,20272716,4.0,0.05,internal_without_elimination,1.0,1.0,1.0,,,,,0.976,0.8226839980959404,0.02400000000000002,0.1773160019040596,True,False
internal_percentage,20273716,4.0,0.05,internal_without_elimination,1.0,1.0,1.0,,,,,0.988,0.8218707878793128,0.01200000000000001,0.17812921212068722,True,False
internal_percentage,20274716,4.0,0.05,internal_without_elimination,1.0,1.0,1.0,,,,,0.968,0.8263699950634685,0.03200000000000003,0.17363000493653147,True,False
internal_percentage,20275716,4.0,0.05,internal_without_elimination,1.0,1.0,1.0,,,,,0.976,0.8178092549251899,0.02400000000000002,0.18219074507481015,True,False
internal_percentage,20276716,4.0,0.05,internal_without_elimination,1.0,1.0,1.0,,,,,0.952,0.8218397323685964,0.04800000000000004,0.17816026763140358,True,False
internal_percentage,20277716,4.0,0.05,internal_without_elimination,1.0,1.0,1.0,,,,,0.984,0.8185937816512734,0.016000000000000014,0.1814062183487266,True,False
internal_percentage,20278716,4.0,0.05,internal_without_elimination,1.0,1.0,1.0,,,,,0.972,0.819565751087997,0.028000000000000025,0.180434248912003,True,False
internal_percentage,20279716,4.0,0.05,internal_without_elimination,1.0,1.0,1.0,,,,,0.988,0.8222146194355283,0.01200000000000001,0.17778538056447168,True,False
internal_percentage,20260716,4.0,0.1,internal_without_elimination,1.0,1.0,1.0,,,,,0.952,0.8119495290053548,0.04800000000000004,0.18805047099464522,True,False
internal_percentage,20261716,4.0,0.1,internal_without_elimination,1.0,1.0,1.0,,,,,0.964,0.8221266980690816,0.03600000000000003,0.17787330193091844,True,False
internal_percentage,20262716,4.0,0.1,internal_without_elimination,1.0,1.0,1.0,,,,,0.944,0.8156746572306781,0.05600000000000005,0.1843253427693219,True,False
internal_percentage,20263716,4.0,0.1,internal_without_elimination,1.0,1.0,1.0,,,,,0.952,0.8093783588701662,0.04800000000000004,0.19062164112983382,True,False
internal_percentage,20264716,4.0,0.1,internal_without_elimination,1.0,1.0,1.0,,,,,0.936,0.8155816656938853,0.06399999999999995,0.18441833430611465,True,False
internal_percentage,20265716,4.0,0.1,internal_without_elimination,1.0,1.0,1.0,,,,,0.948,0.8100312431856216,0.052000000000000046,0.18996875681437841,True,False
internal_percentage,20266716,4.0,0.1,internal_without_elimination,1.0,1.0,1.0,,,,,0.952,0.8101635425237023,0.04800000000000004,0.18983645747629774,True,False
internal_percentage,20267716,4.0,0.1,internal_without_elimination,1.0,1.0,1.0,,,,,0.968,0.815559248217303,0.03200000000000003,0.18444075178269703,True,False
internal_percentage,20268716,4.0,0.1,internal_without_elimination,1.0,1.0,1.0,,,,,0.956,0.8155455195476687,0.04400000000000004,0.18445448045233126,True,False
internal_percentage,20269716,4.0,0.1,internal_without_elimination,1.0,1.0,1.0,,,,,0.968,0.8248878967272495,0.03200000000000003,0.1751121032727505,True,False
internal_percentage,20270716,4.0,0.1,internal_without_elimination,1.0,1.0,1.0,,,,,0.952,0.8152891064805425,0.04800000000000004,0.18471089351945746,True,False
internal_percentage,20271716,4.0,0.1,internal_without_elimination,1.0,1.0,1.0,,,,,0.956,0.8146534875022844,0.04400000000000004,0.1853465124977156,True,False
internal_percentage,20272716,4.0,0.1,internal_without_elimination,1.0,1.0,1.0,,,,,0.96,0.813199665507731,0.040000000000000036,0.18680033449226896,True,False
internal_percentage,20273716,4.0,0.1,internal_without_elimination,1.0,1.0,1.0,,,,,0.984,0.8206905525783383,0.016000000000000014,0.17930944742166166,True,False
internal_percentage,20274716,4.0,0.1,internal_without_elimination,1.0,1.0,1.0,,,,,0.964,0.8153096526465872,0.03600000000000003,0.18469034735341283,True,False
internal_percentage,20275716,4.0,0.1,internal_without_elimination,1.0,1.0,1.0,,,,,0.944,0.8164816061936258,0.05600000000000005,0.18351839380637425,True,False
internal_percentage,20276716,4.0,0.1,internal_without_elimination,1.0,1.0,1.0,,,,,0.96,0.8181958974084237,0.040000000000000036,0.1818041025915763,True,False
internal_percentage,20277716,4.0,0.1,internal_without_elimination,1.0,1.0,1.0,,,,,0.928,0.8043554311393947,0.07199999999999995,0.19564456886060533,True,False
internal_percentage,20278716,4.0,0.1,internal_without_elimination,1.0,1.0,1.0,,,,,0.96,0.8151525888337874,0.040000000000000036,0.18484741116621262,True,False
internal_percentage,20279716,4.0,0.1,internal_without_elimination,1.0,1.0,1.0,,,,,0.94,0.8078754672088876,0.06000000000000005,0.1921245327911124,True,False
internal_percentage,20260716,4.0,0.2,internal_without_elimination,1.0,1.0,1.0,,,,,0.932,0.8128054447556207,0.06799999999999995,0.18719455524437933,True,False
internal_percentage,20261716,4.0,0.2,internal_without_elimination,1.0,1.0,1.0,,,,,0.888,0.7933950765728065,0.11199999999999999,0.2066049234271935,True,False
internal_percentage,20262716,4.0,0.2,internal_without_elimination,1.0,1.0,1.0,,,,,0.908,0.8038231313904454,0.09199999999999997,0.19617686860955463,True,False
